11/26/05,63,You're Beautiful,James Blunt,78,1,3,pop,TRUE
11/26/05,64,Cool,Gwen Stefani,57,13,20,pop,FALSE
11/26/05,65,Hustler's Ambition,50 Cent,74,65,4,rap,FALSE
11/26/05,66,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,--,57,1,pop,FALSE
11/26/05,67,Better Days,Goo Goo Dolls,71,36,8,rock,FALSE
11/26/05,68,Just The Girl,The Click Five,61,11,18,pop,TRUE
11/26/05,69,Grillz,"Nelly Featuring Paul Wall, Ali &amp; Gipp",84,1,2,rap,TRUE
11/26/05,70,Boondocks,Little Big Town,70,46,5,country,FALSE
11/26/05,71,Big Blue Note,Toby Keith,67,55,7,country,FALSE
11/26/05,72,You're Like Comin' Home,Lonestar,63,63,10,country,FALSE
11/26/05,73,Good Ride Cowboy,Garth Brooks,68,59,6,country,FALSE
11/26/05,74,Something To Be Proud Of,Montgomery Gentry,62,41,17,country,FALSE
11/26/05,75,Turn It Up,Chamillionaire Featuring Lil' Flip,80,41,4,rap,FALSE
11/26/05,76,Redneck Yacht Club,Craig Morgan,69,45,17,country,FALSE
11/26/05,77,She Let Herself Go,George Strait,76,54,4,country,FALSE
11/26/05,78,Fireman,Lil' Wayne,91,32,2,rap,FALSE
11/26/05,79,DOA,Foo Fighters,82,68,3,rock,FALSE
11/26/05,80,Home,Michael Buble,75,72,19,jazz,FALSE
11/26/05,81,Don't Bother,Shakira,--,42,2,pop,FALSE
11/26/05,82,Soul Meets Body,Death Cab For Cutie,88,60,8,rock,FALSE
11/26/05,83,Bat Country,Avenged Sevenfold,87,60,3,metal,FALSE
11/26/05,84,Probably Wouldn't Be This Way,LeAnn Rimes,60,54,13,country,FALSE
11/26/05,85,Outta Control (Remix),50 Cent Feat. Mobb Deep,66,6,19,hip-hop,FALSE
11/26/05,86,Billy's Got His Beer Goggles On,Neal McCoy,77,75,8,country,FALSE
11/26/05,87,When I'm Gone,Eminem,--,8,1,rap,FALSE
11/26/05,88,Doesn't Remind Me,Audioslave,79,68,11,rock,FALSE
11/26/05,89,Presidential,YoungBloodZ,81,81,6,rap,FALSE
11/26/05,90,Miss Me Baby,Chris Cagle,90,67,4,country,FALSE
11/26/05,91,Kryptonite (I'm On It),Purple Ribbon All-Stars,--,35,1,hip-hop,TRUE
11/26/05,92,Save Me,Shinedown,92,72,2,rock,FALSE
11/26/05,93,Be Without You,Mary J. Blige,--,3,1,r&b,FALSE
11/26/05,94,Hypnotize,System Of A Down,98,57,3,alternative,FALSE
11/26/05,95,Naked,Marques Houston,86,47,14,r&b,FALSE
11/26/05,96,Stay With Me (Brass Bed),Josh Gracin,73,47,16,country,FALSE
11/26/05,97,Only,Nine Inch Nails,93,90,4,rock,FALSE
11/26/05,98,This Is How A Heart Breaks,Rob Thomas,94,52,20,rock,FALSE
11/26/05,99,All These Things That I've Done,The Killers,100,74,14,rock,FALSE
11/26/05,100,Good Is Good,Sheryl Crow,96,64,9,pop,FALSE
11/19/05,1,Gold Digger,Kanye West Featuring Jamie Foxx,1,1,17,hip-hop,FALSE
11/19/05,2,Run It!,Chris Brown,2,1,13,pop,FALSE
11/19/05,3,My Humps,The Black Eyed Peas,3,3,14,hip-hop,FALSE
11/19/05,4,Soul Survivor,Young Jeezy Featuring Akon,4,4,12,rap,FALSE
11/19/05,5,Photograph,Nickelback,5,2,11,rock,FALSE
11/19/05,6,We Be Burnin',Sean Paul,6,6,10,reggae,FALSE
11/19/05,7,Because Of You,Kelly Clarkson,8,7,12,pop,FALSE
11/19/05,8,I'm Sprung,T-Pain,11,8,13,hip-hop,FALSE
11/19/05,9,Shake It Off,Mariah Carey,9,2,17,pop,FALSE
11/19/05,10,"Sugar, We're Goin' Down",Fall Out Boy,10,8,21,emo,FALSE
11/19/05,11,Like You,Bow Wow Featuring Ciara,7,3,16,hip-hop,FALSE
11/19/05,12,Wake Me Up When September Ends,Green Day,12,6,16,rock,FALSE
11/19/05,13,Laffy Taffy,D4L,18,1,8,hip-hop,TRUE
11/19/05,14,Girl Tonite,Twista Featuring Trey Songz,16,14,11,crunk,FALSE
11/19/05,15,You And Me,Lifehouse,13,5,40,alternative,FALSE
11/19/05,16,Stay Fly,Three 6 Mafia Featuring Young Buck &amp; Eightball &amp; MJG,19,13,9,rap,FALSE
11/19/05,17,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat &amp; Bow Wow",20,15,9,hip-hop,FALSE
11/19/05,18,Stickwitu,The Pussycat Dolls,25,5,5,pop,FALSE
11/19/05,19,Your Body,Pretty Ricky,14,12,16,hip-hop,FALSE
11/19/05,20,Don't Forget About Us,Mariah Carey,26,1,5,pop,FALSE
11/19/05,21,Beverly Hills,Weezer,15,10,32,rock,FALSE
11/19/05,22,"Dance, Dance",Fall Out Boy,32,9,3,rock,FALSE
11/19/05,23,One Wish,Ray J,30,11,7,r&b,FALSE
11/19/05,24,Here We Go,Trina Featuring Kelly Rowland,28,17,7,rap,TRUE
11/19/05,25,Play,David Banner,17,7,18,rap,FALSE
11/19/05,26,We Belong Together,Mariah Carey,22,1,32,pop,FALSE
11/19/05,27,Hung Up,Madonna,21,7,3,pop,FALSE
11/19/05,28,Feel Good Inc,Gorillaz,23,14,26,alternative,TRUE
11/19/05,29,There It Go! (The Whistle Song),Juelz Santana,29,6,6,crunk,FALSE
11/19/05,30,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,24,2,29,pop,FALSE
11/19/05,31,Lighters Up,Lil' Kim,34,31,9,rap,FALSE
11/19/05,32,Tequila Makes Her Clothes Fall Off,Joe Nichols,41,32,6,country,FALSE
11/19/05,33,Boyfriend,Ashlee Simpson,27,19,9,pop,FALSE
11/19/05,34,Behind These Hazel Eyes,Kelly Clarkson,31,6,31,pop,FALSE
11/19/05,35,Unbreakable,Alicia Keys,39,34,8,r&b,FALSE
11/19/05,36,I Should Have Cheated,Keyshia Cole,35,30,7,r&b,FALSE
11/19/05,37,Pon de Replay,Rihanna,33,2,24,pop,FALSE
11/19/05,38,Listen To Your Heart,D.H.T.,36,8,25,electronic,TRUE
11/19/05,39,Luxurious,Gwen Stefani,55,21,3,pop,FALSE
11/19/05,40,Come A Little Closer,Dierks Bentley,43,31,9,country,FALSE
11/19/05,41,Shake,Ying Yang Twins Featuring Pitbull,44,41,12,rap,FALSE
11/19/05,42,More Than Words,Frankie J,37,25,10,pop,FALSE
11/19/05,43,Belly Dancer (Bananza),Akon,40,30,15,hip-hop,FALSE
11/19/05,44,Skin (Sarabeth),Rascal Flatts,46,42,9,country,FALSE
11/19/05,45,Lose Control,Missy Elliott Featuring Ciara &amp; Fat Man Scoop,38,3,27,hip-hop,TRUE
11/19/05,46,Who You'd Be Today,Kenny Chesney,49,37,7,country,FALSE
11/19/05,47,Heard 'Em Say,Kanye West Featuring Adam Levine,56,26,4,hip-hop,FALSE
11/19/05,48,"Jesus, Take The Wheel",Carrie Underwood,--,20,1,country,FALSE
11/19/05,49,Better Life,Keith Urban,47,44,11,country,FALSE
11/19/05,50,La Tortura,Shakira Featuring Alejandro Sanz,42,23,29,pop,TRUE
11/19/05,51,Dirty Little Secret,The All-American Rejects,50,9,15,rock,FALSE
11/19/05,52,Don't Lie,The Black Eyed Peas,45,14,15,hip-hop,FALSE
11/19/05,53,Best I Ever Had,Gary Allan,51,51,12,country,FALSE
11/19/05,54,Like We Never Loved At All,Faith Hill,58,45,7,country,FALSE
11/19/05,55,I'm Feeling You,Santana Featuring Michelle Branch &amp; The Wreckers,81,55,4,rock,FALSE
11/19/05,56,Can I Have It Like That,Pharrell Featuring Gwen Stefani,76,49,3,NULL,FALSE
11/19/05,57,Cool,Gwen Stefani,57,13,19,pop,FALSE
11/19/05,58,Honky Tonk Badonkadonk,Trace Adkins,70,30,3,country,FALSE
11/19/05,59,Must Be Doin' Somethin' Right,Billy Currington,62,39,5,country,FALSE
11/19/05,60,Probably Wouldn't Be This Way,LeAnn Rimes,54,54,12,country,FALSE
11/19/05,61,Just The Girl,The Click Five,52,11,17,pop,TRUE
11/19/05,62,Something To Be Proud Of,Montgomery Gentry,61,41,16,country,FALSE
11/19/05,63,You're Like Comin' Home,Lonestar,64,63,9,country,FALSE
11/19/05,64,Window Shopper,50 Cent,82,20,2,rap,FALSE
11/19/05,65,If It's Lovin' That You Want,Rihanna,65,36,5,pop,FALSE
11/19/05,66,Outta Control (Remix),50 Cent Feat. Mobb Deep,53,6,18,hip-hop,FALSE
11/19/05,67,Big Blue Note,Toby Keith,66,55,6,country,FALSE
11/19/05,68,Good Ride Cowboy,Garth Brooks,67,59,5,country,FALSE
11/19/05,69,Redneck Yacht Club,Craig Morgan,63,45,16,country,FALSE
11/19/05,70,Boondocks,Little Big Town,73,46,4,country,FALSE
11/19/05,71,Better Days,Goo Goo Dolls,77,36,7,rock,FALSE
11/19/05,72,Check On It,Beyonce Featuring Slim Thug,--,1,1,pop,FALSE
11/19/05,73,Stay With Me (Brass Bed),Josh Gracin,60,47,15,country,FALSE
11/19/05,74,Hustler's Ambition,50 Cent,79,65,3,rap,FALSE
11/19/05,75,Home,Michael Buble,72,72,18,jazz,FALSE
11/19/05,76,She Let Herself Go,George Strait,84,54,3,country,FALSE
11/19/05,77,Billy's Got His Beer Goggles On,Neal McCoy,75,75,7,country,FALSE
11/19/05,78,You're Beautiful,James Blunt,88,1,2,pop,TRUE
11/19/05,79,Doesn't Remind Me,Audioslave,69,68,10,rock,FALSE
11/19/05,80,Turn It Up,Chamillionaire Featuring Lil' Flip,91,41,3,rap,FALSE
11/19/05,81,Presidential,YoungBloodZ,83,81,5,rap,FALSE
11/19/05,82,DOA,Foo Fighters,86,68,2,rock,FALSE
11/19/05,83,A Real Fine Place To Start,Sara Evans,74,38,20,country,FALSE
11/19/05,84,Grillz,"Nelly Featuring Paul Wall, Ali &amp; Gipp",--,1,1,rap,TRUE
11/19/05,85,Badd,Ying Yang Twins Featuring Mike Jones &amp; Mr. ColliPark,68,29,19,hip-hop,FALSE
11/19/05,86,Naked,Marques Houston,59,47,13,r&b,FALSE
11/19/05,87,Bat Country,Avenged Sevenfold,87,60,2,metal,FALSE
11/19/05,88,Soul Meets Body,Death Cab For Cutie,92,60,7,rock,FALSE
11/19/05,89,Somebody's Hero,Jamie O'Neal,78,51,17,country,FALSE
11/19/05,90,Miss Me Baby,Chris Cagle,95,67,3,country,FALSE
11/19/05,91,Fireman,Lil' Wayne,--,32,1,rap,FALSE
11/19/05,92,Save Me,Shinedown,--,72,1,rock,FALSE
11/19/05,93,Only,Nine Inch Nails,97,90,3,rock,FALSE
11/19/05,94,This Is How A Heart Breaks,Rob Thomas,89,52,19,rock,FALSE
11/19/05,95,Seasons Of Love,Cast Of Rent,--,33,3,pop,TRUE
11/19/05,96,Good Is Good,Sheryl Crow,85,64,8,pop,FALSE
11/19/05,97,Have A Nice Day,Bon Jovi,93,53,6,rock,FALSE
11/19/05,98,Hypnotize,System Of A Down,--,57,2,alternative,FALSE
11/19/05,99,Stars,Switchfoot,--,68,5,rock,FALSE
11/19/05,100,All These Things That I've Done,The Killers,94,74,13,rock,FALSE
11/12/05,1,Gold Digger,Kanye West Featuring Jamie Foxx,1,1,16,hip-hop,FALSE
11/12/05,2,Run It!,Chris Brown,2,1,12,pop,FALSE
11/12/05,3,My Humps,The Black Eyed Peas,3,3,13,hip-hop,FALSE
11/12/05,4,Soul Survivor,Young Jeezy Featuring Akon,5,4,11,rap,FALSE
11/12/05,5,Photograph,Nickelback,4,2,10,rock,FALSE
11/12/05,6,We Be Burnin',Sean Paul,10,6,9,reggae,FALSE
11/12/05,7,Like You,Bow Wow Featuring Ciara,6,3,15,hip-hop,FALSE
11/12/05,8,Because Of You,Kelly Clarkson,8,7,11,pop,FALSE
11/12/05,9,Shake It Off,Mariah Carey,7,2,16,pop,FALSE
11/12/05,10,"Sugar, We're Goin' Down",Fall Out Boy,11,8,20,emo,FALSE
11/12/05,11,I'm Sprung,T-Pain,15,8,12,hip-hop,FALSE
11/12/05,12,Wake Me Up When September Ends,Green Day,9,6,15,rock,FALSE
11/12/05,13,You And Me,Lifehouse,16,5,39,alternative,FALSE
11/12/05,14,Your Body,Pretty Ricky,12,12,15,hip-hop,FALSE
11/12/05,15,Beverly Hills,Weezer,13,10,31,rock,FALSE
11/12/05,16,Girl Tonite,Twista Featuring Trey Songz,17,14,10,crunk,FALSE
11/12/05,17,Play,David Banner,14,7,17,rap,FALSE
11/12/05,18,Laffy Taffy,D4L,23,1,7,hip-hop,TRUE
11/12/05,19,Stay Fly,Three 6 Mafia Featuring Young Buck &amp; Eightball &amp; MJG,22,13,8,rap,FALSE
11/12/05,20,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat &amp; Bow Wow",25,15,8,hip-hop,FALSE
11/12/05,21,Hung Up,Madonna,20,7,2,pop,FALSE
11/12/05,22,We Belong Together,Mariah Carey,18,1,31,pop,FALSE
11/12/05,23,Feel Good Inc,Gorillaz,24,14,25,alternative,TRUE
11/12/05,24,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,21,2,28,pop,FALSE
11/12/05,25,Stickwitu,The Pussycat Dolls,40,5,4,pop,FALSE
11/12/05,26,Don't Forget About Us,Mariah Carey,36,1,4,pop,FALSE
11/12/05,27,Boyfriend,Ashlee Simpson,19,19,8,pop,FALSE
11/12/05,28,Here We Go,Trina Featuring Kelly Rowland,27,17,6,rap,TRUE
11/12/05,29,There It Go! (The Whistle Song),Juelz Santana,39,6,5,crunk,FALSE
11/12/05,30,One Wish,Ray J,31,11,6,r&b,FALSE
11/12/05,31,Behind These Hazel Eyes,Kelly Clarkson,26,6,30,pop,FALSE
11/12/05,32,"Dance, Dance",Fall Out Boy,66,9,2,rock,FALSE
11/12/05,33,Pon de Replay,Rihanna,33,2,23,pop,FALSE
11/12/05,34,Lighters Up,Lil' Kim,32,31,8,rap,FALSE
11/12/05,35,I Should Have Cheated,Keyshia Cole,35,30,6,r&b,FALSE
11/12/05,36,Listen To Your Heart,D.H.T.,29,8,24,electronic,TRUE
11/12/05,37,More Than Words,Frankie J,30,25,9,pop,FALSE
11/12/05,38,Lose Control,Missy Elliott Featuring Ciara &amp; Fat Man Scoop,28,3,26,hip-hop,TRUE
11/12/05,39,Unbreakable,Alicia Keys,34,34,7,r&b,FALSE
11/12/05,40,Belly Dancer (Bananza),Akon,38,30,14,hip-hop,FALSE
11/12/05,41,Tequila Makes Her Clothes Fall Off,Joe Nichols,69,32,5,country,FALSE
11/12/05,42,La Tortura,Shakira Featuring Alejandro Sanz,37,23,28,pop,TRUE
11/12/05,43,Come A Little Closer,Dierks Bentley,45,31,8,country,FALSE
11/12/05,44,Shake,Ying Yang Twins Featuring Pitbull,48,41,11,rap,FALSE
11/12/05,45,Don't Lie,The Black Eyed Peas,41,14,14,hip-hop,FALSE
11/12/05,46,Skin (Sarabeth),Rascal Flatts,42,42,8,country,FALSE
11/12/05,47,Better Life,Keith Urban,46,44,10,country,FALSE
11/12/05,48,Holiday,Green Day,44,19,32,punk,FALSE
11/12/05,49,Who You'd Be Today,Kenny Chesney,49,37,6,country,FALSE
11/12/05,50,Dirty Little Secret,The All-American Rejects,57,9,14,rock,FALSE
11/12/05,51,Best I Ever Had,Gary Allan,53,51,11,country,FALSE
11/12/05,52,Just The Girl,The Click Five,51,11,16,pop,TRUE
11/12/05,53,Outta Control (Remix),50 Cent Feat. Mobb Deep,47,6,17,hip-hop,FALSE
11/12/05,54,Probably Wouldn't Be This Way,LeAnn Rimes,56,54,11,country,FALSE
11/12/05,55,Luxurious,Gwen Stefani,80,21,2,pop,FALSE
11/12/05,56,Hear 'Em Say,Kanye West Featuring Adam Levine,67,56,3,pop,FALSE
11/12/05,57,Cool,Gwen Stefani,50,13,18,pop,FALSE
11/12/05,58,Like We Never Loved At All,Faith Hill,59,45,6,country,FALSE
11/12/05,59,Naked,Marques Houston,54,47,12,r&b,FALSE
11/12/05,60,Stay With Me (Brass Bed),Josh Gracin,52,47,14,country,FALSE
11/12/05,61,Something To Be Proud Of,Montgomery Gentry,58,41,15,country,FALSE
11/12/05,62,Must Be Doin' Somethin' Right,Billy Currington,70,39,4,country,FALSE
11/12/05,63,Redneck Yacht Club,Craig Morgan,55,45,15,country,FALSE
11/12/05,64,You're Like Comin' Home,Lonestar,64,63,8,country,FALSE
11/12/05,65,If It's Lovin' That You Want,Rihanna,76,36,4,pop,FALSE
11/12/05,66,Big Blue Note,Toby Keith,72,55,5,country,FALSE
11/12/05,67,Good Ride Cowboy,Garth Brooks,75,59,4,country,FALSE
11/12/05,68,Badd,Ying Yang Twins Featuring Mike Jones &amp; Mr. ColliPark,61,29,18,hip-hop,FALSE
11/12/05,69,Doesn't Remind Me,Audioslave,68,68,9,rock,FALSE
11/12/05,70,Honky Tonk Badonkadonk,Trace Adkins,91,30,2,country,FALSE
11/12/05,71,These Words,Natasha Bedingfield,62,17,20,pop,FALSE
11/12/05,72,Home,Michael Buble,85,72,17,jazz,FALSE
11/12/05,73,Boondocks,Little Big Town,89,46,3,country,FALSE
11/12/05,74,A Real Fine Place To Start,Sara Evans,63,38,19,country,FALSE
11/12/05,75,Billy's Got His Beer Goggles On,Neal McCoy,77,75,6,country,FALSE
11/12/05,76,Can I Have It Like That,Pharrell Featuring Gwen Stefani,97,49,2,NULL,FALSE
11/12/05,77,Better Days,Goo Goo Dolls,92,36,6,rock,FALSE
11/12/05,78,Somebody's Hero,Jamie O'Neal,60,51,16,country,FALSE
11/12/05,79,Hustler's Ambition,50 Cent,73,65,2,rap,FALSE
11/12/05,80,Precious,Depeche Mode,71,71,3,electronic,FALSE
11/12/05,81,I'm Feeling You,Santana Featuring Michelle Branch &amp; The Wreckers,90,55,3,rock,FALSE
11/12/05,82,Window Shopper,50 Cent,--,20,1,rap,FALSE
11/12/05,83,Presidential,YoungBloodZ,84,81,4,rap,FALSE
11/12/05,84,She Let Herself Go,George Strait,99,54,2,country,FALSE
11/12/05,85,Good Is Good,Sheryl Crow,81,64,7,pop,FALSE
11/12/05,86,DOA,Foo Fighters,--,68,1,rock,FALSE
11/12/05,87,Bat Country,Avenged Sevenfold,--,60,1,metal,FALSE
11/12/05,88,You're Beautiful,James Blunt,--,1,1,pop,TRUE
11/12/05,89,This Is How A Heart Breaks,Rob Thomas,88,52,18,rock,FALSE
11/12/05,90,If You Were Mine,Marcos Hernandez,96,78,8,pop,FALSE
11/12/05,91,Turn It Up,Chamillionaire Featuring Lil' Flip,95,41,2,rap,FALSE
11/12/05,92,Soul Meets Body,Death Cab For Cutie,87,60,6,rock,FALSE
11/12/05,93,Have A Nice Day,Bon Jovi,--,53,5,rock,FALSE
11/12/05,94,All These Things That I've Done,The Killers,100,74,12,rock,FALSE
11/12/05,95,Miss Me Baby,Chris Cagle,--,67,2,country,FALSE
11/12/05,96,Fix You,Coldplay,--,59,6,rock,FALSE
11/12/05,97,Only,Nine Inch Nails,--,90,2,rock,FALSE
11/12/05,98,Shine On,Ryan Cabrera,86,86,5,pop,FALSE
11/12/05,99,I Don't Care,Ricky Martin Featuring Fat Joe &amp; Amerie,65,65,5,pop,FALSE
11/12/05,100,I'm A King,P$C Featuring T.I. &amp; Lil Scrappy,79,67,11,NULL,FALSE
11/5/05,1,Gold Digger,Kanye West Featuring Jamie Foxx,1,1,15,hip-hop,FALSE
11/5/05,2,Run It!,Chris Brown,2,1,11,pop,FALSE
11/5/05,3,My Humps,The Black Eyed Peas,4,3,12,hip-hop,FALSE
11/5/05,4,Photograph,Nickelback,3,2,9,rock,FALSE
11/5/05,5,Soul Survivor,Young Jeezy Featuring Akon,7,4,10,rap,FALSE
11/5/05,6,Like You,Bow Wow Featuring Ciara,6,3,14,hip-hop,FALSE
11/5/05,7,Shake It Off,Mariah Carey,5,2,15,pop,FALSE
11/5/05,8,Because Of You,Kelly Clarkson,9,7,10,pop,FALSE
11/5/05,9,Wake Me Up When September Ends,Green Day,8,6,14,rock,FALSE
11/5/05,10,We Be Burnin',Sean Paul,13,6,8,reggae,FALSE
11/5/05,11,"Sugar, We're Goin' Down",Fall Out Boy,10,8,19,emo,FALSE
11/5/05,12,Your Body,Pretty Ricky,12,12,14,hip-hop,FALSE
11/5/05,13,Beverly Hills,Weezer,14,10,30,rock,FALSE
11/5/05,14,Play,David Banner,11,7,16,rap,FALSE
11/5/05,15,I'm Sprung,T-Pain,18,8,11,hip-hop,FALSE
11/5/05,16,You And Me,Lifehouse,16,5,38,alternative,FALSE
11/5/05,17,Girl Tonite,Twista Featuring Trey Songz,17,14,9,crunk,FALSE
11/5/05,18,We Belong Together,Mariah Carey,15,1,30,pop,FALSE
11/5/05,19,Boyfriend,Ashlee Simpson,24,19,7,pop,FALSE
11/5/05,20,Hung Up,Madonna,--,7,1,pop,FALSE
11/5/05,21,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,19,2,27,pop,FALSE
11/5/05,22,Stay Fly,Three 6 Mafia Featuring Young Buck &amp; Eightball &amp; MJG,25,13,7,rap,FALSE
11/5/05,23,Laffy Taffy,D4L,30,1,6,hip-hop,TRUE
11/5/05,24,Feel Good Inc,Gorillaz,20,14,24,alternative,TRUE
11/5/05,25,I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat &amp; Bow Wow",29,15,7,hip-hop,FALSE
11/5/05,26,Behind These Hazel Eyes,Kelly Clarkson,22,6,29,pop,FALSE
11/5/05,27,Here We Go,Trina Featuring Kelly Rowland,28,17,5,rap,TRUE
11/5/05,28,Lose Control,Missy Elliott Featuring Ciara &amp; Fat Man Scoop,21,3,25,hip-hop,TRUE
11/5/05,29,Listen To Your Heart,D.H.T.,23,8,23,electronic,TRUE
11/5/05,30,More Than Words,Frankie J,26,25,8,pop,FALSE
11/5/05,31,One Wish,Ray J,33,11,5,r&b,FALSE
11/5/05,32,Lighters Up,Lil' Kim,31,31,7,rap,FALSE
11/5/05,33,Pon de Replay,Rihanna,27,2,22,pop,FALSE
11/5/05,34,Unbreakable,Alicia Keys,36,34,6,r&b,FALSE
11/5/05,35,I Should Have Cheated,Keyshia Cole,38,30,5,r&b,FALSE
11/5/05,36,Don't Forget About Us,Mariah Carey,56,1,3,pop,FALSE
11/5/05,37,La Tortura,Shakira Featuring Alejandro Sanz,32,23,27,pop,TRUE
11/5/05,38,Belly Dancer (Bananza),Akon,35,30,13,hip-hop,FALSE
11/5/05,39,There It Go! (The Whistle Song),Juelz Santana,55,6,4,crunk,FALSE
11/5/05,40,Stickwitu,The Pussycat Dolls,67,5,3,pop,FALSE
11/5/05,41,Don't Lie,The Black Eyed Peas,34,14,13,hip-hop,FALSE
11/5/05,42,Skin (Sarabeth),Rascal Flatts,46,42,7,country,FALSE
11/5/05,43,Let Me Hold You,Bow Wow Featuring Omarion,39,4,24,hip-hop,FALSE
11/5/05,44,Holiday,Green Day,42,19,31,punk,FALSE
11/5/05,45,Come A Little Closer,Dierks Bentley,60,31,7,country,FALSE
11/5/05,46,Better Life,Keith Urban,44,44,9,country,FALSE
11/5/05,47,Outta Control (Remix),50 Cent Feat. Mobb Deep,41,6,16,hip-hop,FALSE
11/5/05,48,Shake,Ying Yang Twins Featuring Pitbull,47,41,10,rap,FALSE
11/5/05,49,Who You'd Be Today,Kenny Chesney,52,37,5,country,FALSE
11/5/05,50,Cool,Gwen Stefani,37,13,17,pop,FALSE
11/5/05,51,Just The Girl,The Click Five,54,11,15,pop,TRUE
11/5/05,52,Stay With Me (Brass Bed),Josh Gracin,49,47,13,country,FALSE
11/5/05,53,Best I Ever Had,Gary Allan,57,51,10,country,FALSE
11/5/05,54,Naked,Marques Houston,53,47,11,r&b,FALSE
11/5/05,55,Redneck Yacht Club,Craig Morgan,48,45,14,country,FALSE
11/5/05,56,Probably Wouldn't Be This Way,LeAnn Rimes,61,54,10,country,FALSE
11/5/05,57,Dirty Little Secret,The All-American Rejects,66,9,13,rock,FALSE
11/5/05,58,Something To Be Proud Of,Montgomery Gentry,58,41,14,country,FALSE
11/5/05,59,Like We Never Loved At All,Faith Hill,70,45,5,country,FALSE
11/5/05,60,Somebody's Hero,Jamie O'Neal,59,51,15,country,FALSE
11/5/05,61,Badd,Ying Yang Twins Featuring Mike Jones &amp; Mr. ColliPark,64,29,17,hip-hop,FALSE
11/5/05,62,These Words,Natasha Bedingfield,62,17,19,pop,FALSE
11/5/05,63,A Real Fine Place To Start,Sara Evans,63,38,18,country,FALSE
11/5/05,64,You're Like Comin' Home,Lonestar,71,63,7,country,FALSE
11/5/05,65,I Don't Care,Ricky Martin Featuring Fat Joe &amp; Amerie,65,65,4,pop,FALSE
11/5/05,66,"Dance, Dance",Fall Out Boy,--,9,1,rock,FALSE
11/5/05,67,Hear 'Em Say,Kanye West Featuring Adam Levine,100,56,2,pop,FALSE
11/5/05,68,Doesn't Remind Me,Audioslave,69,68,8,rock,FALSE
11/5/05,69,Tequila Makes Her Clothes Fall Off,Joe Nichols,78,32,4,country,FALSE
11/5/05,70,Must Be Doin' Somethin' Right,Billy Currington,86,39,3,country,FALSE
11/5/05,71,Precious,Depeche Mode,99,71,2,electronic,FALSE
11/5/05,72,Big Blue Note,Toby Keith,75,55,4,country,FALSE
11/5/05,73,Hustler's Ambition,50 Cent,--,65,1,rap,FALSE
11/5/05,74,Don't Bother,Shakira,--,42,1,pop,FALSE
11/5/05,75,Good Ride Cowboy,Garth Brooks,81,59,3,country,FALSE
11/5/05,76,If It's Lovin' That You Want,Rihanna,89,36,3,pop,FALSE
11/5/05,77,Billy's Got His Beer Goggles On,Neal McCoy,77,75,5,country,FALSE
11/5/05,78,L.O.V.E.,Ashlee Simpson,--,22,1,pop,FALSE
11/5/05,79,I'm A King,P$C Featuring T.I. &amp; Lil Scrappy,72,67,10,NULL,FALSE
11/5/05,80,Luxurious,Gwen Stefani,--,21,1,pop,FALSE
11/5/05,81,Good Is Good,Sheryl Crow,73,64,6,pop,FALSE
11/5/05,82,Pretty Vegas,INXS,50,37,3,rock,FALSE
11/5/05,83,Hicktown,Jason Aldean,68,68,13,country,FALSE
11/5/05,84,Presidential,YoungBloodZ,97,81,3,rap,FALSE
11/5/05,85,Home,Michael Buble,80,72,16,jazz,FALSE
11/5/05,86,Shine On,Ryan Cabrera,92,86,4,pop,FALSE
11/5/05,87,Soul Meets Body,Death Cab For Cutie,85,60,5,rock,FALSE
11/5/05,88,This Is How A Heart Breaks,Rob Thomas,74,52,17,rock,FALSE
11/5/05,89,Boondocks,Little Big Town,93,46,2,country,FALSE
11/5/05,90,I'm Feeling You,Santana Featuring Michelle Branch &amp; The Wreckers,--,55,2,rock,FALSE
11/5/05,91,Honky Tonk Badonkadonk,Trace Adkins,--,30,1,country,FALSE
11/5/05,92,Better Days,Goo Goo Dolls,83,36,5,rock,FALSE
11/5/05,93,Hypnotize,System Of A Down,--,57,1,alternative,FALSE
11/5/05,94,Charlie Last Name: Wilson,Charlie Wilson,76,67,14,rock,FALSE
11/5/05,95,Turn It Up,Chamillionaire Featuring Lil' Flip,--,41,1,rap,FALSE
11/5/05,96,If You Were Mine,Marcos Hernandez,79,78,7,pop,FALSE
11/5/05,97,Can I Have It Like That,Pharrell Featuring Gwen Stefani,--,49,1,NULL,FALSE
11/5/05,98,Right Here,Staind,84,55,20,rock,FALSE
11/5/05,99,She Let Herself Go,George Strait,--,54,1,country,FALSE
11/5/05,100,All These Things That I've Done,The Killers,87,74,11,rock,FALSE
10/29/05,1,Gold Digger,Kanye West Featuring Jamie Foxx,1,1,14,hip-hop,FALSE
10/29/05,2,Run It!,Chris Brown,8,1,10,pop,FALSE
10/29/05,3,Photograph,Nickelback,2,2,8,rock,FALSE
10/29/05,4,My Humps,The Black Eyed Peas,4,3,11,hip-hop,FALSE
